,GEOID,GISJOIN,new_price,population,occupied_units,available_units,demand_exceeds_supply,perc_fld_area,mhi1990,salesprice1993,pop1990,average_income,model_year,pop_perc_change,price_perc_change
23,240054008001,G24000504008001,105000.0,1914.4718725300006,71,4,False,0.0017310754171914525,34850,100000.0,1826,35868.44225352113,1,1.0484511897754658,1.05
24,240054008002,G24000504008002,125685.0,1142.4166548999992,49,3,True,0.007830237686089132,35380,114000.0,929,38709.69795918367,1,1.2297272926803007,1.1025
25,240054009001,G24000504009001,120172.5,2422.703848400003,96,5,True,0.0,38705,109000.0,1850,40523.86666666667,1,1.3095696477837855,1.1025
26,240054010001,G24000504010001,104737.5,1216.9210051899997,38,2,True,0.0,28000,95000.0,1265,29995.505263157895,1,0.9619928894782607,1.1025
27,240054010002,G24000504010002,136500.0,1640.3866021300005,59,3,True,0.008416568241996394,40114,130000.0,1317,43193.54576271187,1,1.2455479135383452,1.05
28,240054011011,G24000504011011,101587.5,2024.0215472400014,67,4,False,0.011752332307722395,42428,96750.0,1920,41202.394029850744,1,1.0541778891875007,1.05
29,240054011012,G24000504011012,104475.0,1660.5349343999999,66,4,False,0.0,40873,99500.0,1496,40637.30606060606,1,1.109983244919786,1.05
30,240054011013,G24000504011013,104212.5,1867.7986119899974,75,4,False,0.01904168851342853,35652,99250.0,2030,35907.176,1,0.920097838418718,1.05
31,240054011014,G24000504011014,111195.0,513.33855973,19,1,False,0.005420958056313878,42428,105900.0,1077,42669.27368421053,1,0.47663747421541325,1.05
32,240054011021,G24000504011021,,823.4405942100003,39,13,False,0.13333049987074433,35652,82000.0,853,35652.0,1,0.9653465348300121,
33,240054012001,G24000504012001,90772.5,1379.4354906600001,53,3,False,0.007249396563664563,42125,86450.0,1136,41032.2679245283,1,1.2142918051584508,1.05
34,240054012002,G24000504012002,94500.0,1859.9703855899998,73,4,False,0.0609700424768191,41250,90000.0,1717,40204.068493150684,1,1.0832675513046008,1.05
35,240054013011,G24000504013011,86100.0,1646.3203239500015,65,4,False,0.0247853037750489,39855,82000.0,1754,38716.93846153846,1,0.9386090786488036,1.05
36,240054013012,G24000504013012,86000.0,947.2750470499997,35,5,False,0.0,41932,86000.0,973,40014.62857142857,1,0.9735611994347376,1.0
37,240054013013,G24000504013013,96022.5,1554.6203560000001,62,3,False,0.0,46250,91450.0,981,43513.24193548387,1,1.5847302303771662,1.05
38,240054013021,G24000504013021,85050.0,2504.9645250700028,111,6,False,0.0,31469,81000.0,1777,30903.054054054053,1,1.409659271283063,1.05
39,240054013022,G24000504013022,88200.0,636.7613576000001,26,2,False,0.0,36875,84000.0,695,37186.346153846156,1,0.916203392230216,1.05
40,240054014001,G24000504014001,150000.0,1637.0782927700006,61,12,False,0.051436105985505964,50854,150000.0,1503,53775.34426229508,1,1.0892071142847641,1.0
41,240054015031,G24000504015031,148500.0,1691.4991918499998,63,15,False,0.0,47139,148500.0,1187,49676.49206349206,1,1.4250203806655433,1.0
42,240054015032,G24000504015032,159950.0,1116.6462168400003,44,15,False,0.0,49259,159950.0,1241,49259.0,1,0.8997955010797746,1.0
43,240054015033,G24000504015033,135345.0,1221.9299444799997,45,2,False,0.0204531362863894,51332,128900.0,812,51629.86666666667,1,1.5048398331034478,1.05
44,240054015034,G24000504015034,135397.5,991.1815306899998,40,2,True,0.02212180157204786,40781,128950.0,787,43746.275,1,1.2594428598348155,1.05
45,240054015035,G24000504015035,147450.0,1297.173913109999,51,17,False,0.0,47139,147450.0,1287,47139.0,1,1.0079051383916076,1.0
46,240054015041,G24000504015041,137900.0,1829.3637845999986,60,20,False,0.0,62640,137900.0,1869,62640.0,1,0.978792822150882,1.0
47,240054015042,G24000504015042,153450.0,2344.717523339999,78,24,False,0.0,58264,153450.0,1717,58501.205128205125,1,1.3655897049155497,1.0
48,240054015043,G24000504015043,125685.0,2138.180803479998,79,4,True,0.0,58264,114000.0,2133,56826.86835443038,1,1.0024288811439277,1.1025
49,240054015051,G24000504015051,125895.0,1160.0737932800005,41,2,False,0.0,48654,119900.0,889,49096.634146341465,1,1.304919902452194,1.05
50,240054015052,G24000504015052,104000.0,2213.1546125000013,93,2,False,0.0,34850,104000.0,1443,36696.75913978495,1,1.533717680180181,1.0
51,240054015053,G24000504015053,128100.0,1553.108258619999,62,4,False,0.0,42708,122000.0,950,44026.458064516126,1,1.6348507985473675,1.05
52,240054015061,G24000504015061,,1139.4407893500013,47,15,False,0.0008790524383388594,33578,91500.0,737,33578.0,1,1.546052631411128,
53,240054015062,G24000504015062,116497.5,2383.2218174900017,101,6,False,0.0,33578,110950.0,412,34630.20396039604,1,5.784518974490296,1.05
54,240054015063,G24000504015063,100443.2625,1757.6133352200013,74,4,True,0.0,33578,91105.0,409,33555.41891891892,1,4.297343117897314,1.1025
55,240054015071,G24000504015071,87622.5,1401.0438311799999,55,3,False,0.0564331429173613,42266,83450.0,1026,40046.03636363636,1,1.3655397964717348,1.05
56,240054015072,G24000504015072,99750.0,3215.6917848699977,126,6,True,0.009332038211609786,39022,95000.0,1691,38375.96984126984,1,1.901650966806622,1.05
57,240054015073,G24000504015073,,741.46341456,38,12,False,0.0,33578,95000.0,800,33578.0,1,0.9268292682000001,
58,240054015074,G24000504015074,,1049.2222220899994,49,17,False,0.0,35280,110950.0,1349,35280.0,1,0.7777777776797623,
59,240054022011,G24000504022011,152800.0,1691.5623388500019,61,19,False,0.015508659042037885,35543,152800.0,1555,37078.770491803276,1,1.0878214397749209,1.0
60,240054022012,G24000504022012,116865.0,1824.6212361000005,48,2,True,0.00656832596862131,52346,106000.0,1627,52636.98333333333,1,1.1214635747387833,1.1025
61,240054022021,G24000504022021,174000.0,1440.9775830099998,52,15,False,0.02356185842937186,36812,174000.0,1163,38544.78846153846,1,1.2390176982029233,1.0
62,240054023021,G24000504023021,110801.25,2668.112247919998,110,6,True,0.0,38750,100500.0,1077,41773.28,1,2.4773558476508803,1.1025
63,240054023022,G24000504023022,110966.625,4059.854629070002,157,8,True,0.04440879376885764,36745,100650.0,2459,37560.46751592357,1,1.651018555945507,1.1025
64,240054023031,G24000504023031,44100.0,1439.1780949700012,59,3,True,0.0,30938,40000.0,1177,29915.93220338983,1,1.2227511427102815,1.1025
65,240054023032,G24000504023032,90956.25,1413.2842017500009,50,3,True,0.0,45735,82500.0,1093,41990.84,1,1.2930322065416293,1.1025
66,240054023033,G24000504023033,101850.0,1805.9150862,69,4,False,0.0,31808,97000.0,958,32734.0,1,1.885088816492693,1.05
67,240054023034,G24000504023034,99101.52000000002,2161.903208079999,89,5,True,0.0,37974,89888.0,1232,36924.417977528086,1,1.754791564999999,1.1025000000000003
68,240054023035,G24000504023035,82687.5,1498.571178960001,52,3,True,0.0,43309,75000.0,1496,39469.42692307692,1,1.0017187025133696,1.1025
69,240054023041,G24000504023041,95917.5,1785.465194110001,67,4,True,0.001845801659600809,36837,87000.0,1608,36126.525373134325,1,1.110363926685324,1.1025
70,240054023042,G24000504023042,87500.0,1087.6095052800006,38,0,False,0.0,51273,87500.0,1097,47482.03157894737,1,0.9914398407292622,1.0
71,240054023043,G24000504023043,79380.0,1251.4696116900009,46,2,True,0.0,41364,72000.0,1270,37371.086956521736,1,0.9854091430629928,1.1025
72,240054023051,G24000504023051,108412.5,751.9413631499999,29,2,False,0.1938065431932172,46964,103250.0,867,46555.0,1,0.8672910762975777,1.05
73,240054023052,G24000504023052,,1100.98712433,51,17,False,0.2556280070285196,34185,86500.0,1006,34185.0,1,1.094420600725646,
74,240054023061,G24000504023061,89908.875,3256.9709395400064,126,7,True,0.0,35183,81550.0,2580,34024.793650793654,1,1.2623918370310103,1.1025
75,240054023062,G24000504023062,107100.0,1425.3976299500014,58,3,False,0.16371923277334424,36774,102000.0,946,37158.05517241379,1,1.5067628223572953,1.05
76,240054023071,G24000504023071,107528.925,1903.2942766900023,87,5,False,0.019389270766843297,36774,102408.5,840,37488.059770114945,1,2.2658265198690506,1.05
77,240054023072,G24000504023072,95497.5,2416.0123035899987,105,6,False,0.04461367609732536,31782,90950.0,2549,32171.285714285714,1,0.9478275023891717,1.05
78,240054023073,G24000504023073,97190.625,2690.619423490003,120,7,False,0.033679737867521625,36774,92562.5,1534,36775.845,1,1.7539891939309016,1.05
79,240054024031,G24000504024031,81900.0,795.6069363199997,27,2,False,0.14270597220572698,38243,78000.0,1034,37669.18518518518,1,0.7694457798065761,1.05
80,240054024032,G24000504024032,90901.125,1377.1771471000002,49,3,True,0.2406068814929791,32526,82450.0,1174,31697.775510204083,1,1.1730640094548554,1.1025
81,240054024041,G24000504024041,103000.0,1966.0958401399998,73,1,False,0.0,36235,103000.0,1813,37073.57808219178,1,1.0844433756977385,1.0
82,240054024042,G24000504024042,71662.5,2397.3903652199965,102,5,True,0.021146009691759646,32526,65000.0,1895,29999.188235294117,1,1.2651136491926103,1.1025
83,240054024043,G24000504024043,104958.0,2069.3924851800007,83,4,True,0.0,36235,95200.0,1556,36209.89638554217,1,1.3299437565424168,1.1025
84,240054024051,G24000504024051,88200.0,935.9858636399997,37,2,False,0.01007311416467816,31589,84000.0,1062,31944.972972972973,1,0.8813426211299432,1.05
85,240054024052,G24000504024052,96837.5,3295.7497880899996,129,3,False,0.006039633826969269,34531,96837.5,1919,34904.21085271318,1,1.717430843194372,1.0
86,240054024061,G24000504024061,,829.0909092000003,30,10,False,0.0,36003,55730.0,1064,36003.0,1,0.7792207793233086,
87,240054024062,G24000504024062,61442.325000000004,2108.137543149998,84,4,True,0.0,36003,55730.0,959,33741.369047619046,1,2.198266468352448,1.1025
88,240054024063,G24000504024063,94395.0,3543.8574588099955,139,7,True,0.0,36003,89900.0,1384,35362.18273381295,1,2.5605906494291877,1.05
89,240054024071,G24000504024071,96075.0,809.8212756699995,35,2,True,0.003759936932497498,51223,91500.0,575,46260.22857142857,1,1.408384827252173,1.05
90,240054024072,G24000504024072,111300.0,808.1864406300002,30,2,True,0.03584568878758776,36003,106000.0,624,38784.613333333335,1,1.2951705779326927,1.05
91,240054025031,G24000504025031,207000.0,2207.198747799998,82,27,False,0.0,35278,207000.0,1720,35278.0,1,1.2832550859302312,1.0
92,240054025032,G24000504025032,121484.475,1408.2671503599988,54,3,True,0.03079168216465953,49306,110190.0,643,48343.32592592593,1,2.190151089206841,1.1025
93,240054025033,G24000504025033,,1350.0,60,20,False,0.0739467181464301,22847,110190.0,1341,22847.0,1,1.0067114093959733,
94,240054025041,G24000504025041,99776.25,2797.983583270002,107,6,True,0.008636300936850517,46458,90500.0,1443,43562.022429906545,1,1.9390045622106735,1.1025
95,240054025042,G24000504025042,136710.0,2586.0891486799997,85,4,True,0.05108076633236675,63544,124000.0,1289,60781.407058823526,1,2.0062755226377034,1.1025
96,240054025051,G24000504025051,114545.34000000001,1353.0549550200005,48,2,True,0.020728979322396292,34873,103896.0,776,36368.629166666666,1,1.7436275193556707,1.1025
97,240054025052,G24000504025052,104186.25,3110.046024909999,134,7,True,0.011748441576239893,34873,94500.0,1813,35073.19552238806,1,1.715414244296745,1.1025
98,240054025061,G24000504025061,137555.0,1905.4874651399998,67,22,False,0.04798134006908042,48716,137555.0,2042,48716.0,1,0.9331476322918706,1.0
99,240054025062,G24000504025062,105000.0,2839.070121429998,106,5,True,0.053044420325801166,49130,100000.0,1522,46601.29433962264,1,1.8653548761038095,1.05
100,240054025091,G24000504025091,180750.0,3116.271323389999,98,32,False,0.03222856691731482,39788,180750.0,226,40249.04081632653,1,13.788811165442473,1.0
101,240054025092,G24000504025092,,3329.174312639993,162,54,False,0.04883500328022915,50126,170365.0,224,50126.0,1,14.862385324285682,
102,240054025093,G24000504025093,170365.0,2682.3809528799948,131,43,False,0.08738224750961608,50126,170365.0,215,50126.0,1,12.476190478511603,1.0
103,240054026021,G24000504026021,97072.5,1207.6870220599994,46,2,False,0.0,40458,92450.0,881,39930.260869565216,1,1.3708138729398405,1.05
104,240054026022,G24000504026022,104737.5,1368.9956012899995,52,3,True,0.0,41953,95000.0,971,41473.45384615385,1,1.4098821846446956,1.1025
105,240054026031,G24000504026031,117600.0,2393.5389426500024,78,4,False,0.0,56636,112000.0,1645,55132.18461538461,1,1.4550388709118556,1.05
106,240054026032,G24000504026032,115803.975,2186.069860919998,81,5,False,0.0637503098238375,59311,110289.5,372,57070.17530864198,1,5.876531884193543,1.05
107,240054026033,G24000504026033,119175.0,2027.5809171899998,69,4,False,0.13017943783582908,59311,113500.0,984,57381.12173913044,1,2.060549712591463,1.05
108,240054026041,G24000504026041,121000.0,2023.6659788299978,71,17,False,0.06521435425482862,61263,121000.0,2552,60432.85352112676,1,0.7929725622374599,1.0
109,240054026042,G24000504026042,109200.0,3430.8355461099964,119,7,False,0.08417562556146432,52724,104000.0,2668,50737.749579831936,1,1.2859203696064454,1.05
110,240054026043,G24000504026043,113872.5,770.5032325200001,29,2,False,0.16352658170044151,46016,108450.0,737,45777.34482758621,1,1.045458931506106,1.05
111,240054031001,G24000504031001,142500.0,1045.5307262400006,38,12,False,0.1307311342218009,47112,142500.0,985,47112.0,1,1.0614525139492392,1.0
112,240054031002,G24000504031002,112612.5,1270.997341859999,50,3,False,0.13884742296188635,48934,107250.0,1276,48567.26,1,0.9960794215203754,1.05
113,240054032011,G24000504032011,83790.0,3123.844410329999,118,6,True,0.006400140784275778,44167,76000.0,1890,39961.11016949153,1,1.6528277303333327,1.1025
114,240054032012,G24000504032012,88200.0,775.0917415300001,26,1,False,0.03870846683900223,37162,84000.0,1055,37604.769230769234,1,0.734684115194313,1.05
115,240054032021,G24000504032021,93712.5,2409.1258408300014,86,4,True,0.01902250969258679,50337,85000.0,2302,45640.1976744186,1,1.0465359864596009,1.1025
116,240054033001,G24000504033001,114450.0,814.1197532699996,33,2,False,0.0,50603,109000.0,768,50268.818181818184,1,1.060051762070312,1.05
117,240054033002,G24000504033002,95366.25,2036.1618798400004,86,4,True,0.2026794266049328,36071,86500.0,1736,34941.558139534885,1,1.1729043086635946,1.1025
118,240054034011,G24000504034011,85443.75,2707.0240666699983,115,6,True,0.01132758901822537,40000,77500.0,1652,38101.747826086954,1,1.6386344229237277,1.1025
119,240054034012,G24000504034012,148340.0,1166.917293439999,64,21,False,0.003030070591995109,40000,148340.0,485,40000.0,1,2.4060150380206164,1.0
120,240054034021,G24000504034021,105787.5,1862.2749143199985,106,6,False,0.0,45000,100750.0,713,44330.018867924526,1,2.6118862753436165,1.05
121,240054034022,G24000504034022,69733.125,1840.759945220001,84,4,True,0.0,30265,63250.0,1134,29112.97619047619,1,1.6232451016049392,1.1025
122,240054034023,G24000504034023,82950.0,678.6045882300002,35,2,False,0.0,19494,79000.0,1259,20965.371428571427,1,0.5390028500635426,1.05
123,240054034024,G24000504034024,91350.0,1800.229323359998,78,4,False,0.0,41797,87000.0,1479,40060.730769230766,1,1.2171935925354955,1.05
124,240054035001,G24000504035001,187500.0,1392.8925622199997,53,18,False,0.008383524563989567,49038,187500.0,954,49038.0,1,1.4600550966666663,1.0
125,240054035002,G24000504035002,134000.0,2334.881188689998,99,23,False,0.0,37169,134000.0,2040,39112.020202020205,1,1.1445496022990187,1.0
126,240054035003,G24000504035003,147500.0,986.3372091299996,39,13,False,0.0,54710,147500.0,870,54710.0,1,1.1337209300344822,1.0
127,240054036011,G24000504036011,126000.0,1250.6212461299997,47,2,False,0.0,55324,120000.0,1086,54470.49787234043,1,1.151584941187845,1.05
128,240054036012,G24000504036012,194995.0,918.0769232199997,31,10,False,0.0,45223,194995.0,385,45223.0,1,2.384615384987012,1.0
129,240054036013,G24000504036013,116865.0,3265.3286693400028,134,7,True,0.03599945376430296,45223,106000.0,2393,47875.749253731345,1,1.3645335016046816,1.1025
130,240054036021,G24000504036021,128100.0,3346.028117670001,149,7,True,0.00469720721260539,43965,122000.0,2049,45670.5033557047,1,1.6330054259004396,1.05
131,240054036022,G24000504036022,127338.75,4004.08124136,166,9,True,0.0,43965,115500.0,1497,46503.50120481927,1,2.6747369681763526,1.1025
132,240054037011,G24000504037011,175000.0,1912.0879122599997,87,29,False,0.0,75355,175000.0,1200,75355.0,1,1.5934065935499997,1.0
133,240054037012,G24000504037012,231500.0,672.6415094599998,23,7,False,0.0,75355,231500.0,465,75355.0,1,1.4465408805591395,1.0
134,240054037013,G24000504037013,,941.6560511400005,42,14,False,0.0159724944568723,28661,90400.0,1056,28661.0,1,0.8917197453977277,
135,240054037014,G24000504037014,275000.0,840.7294832999995,30,10,False,0.012410942310192343,108623,275000.0,922,108623.0,1,0.9118541033622555,1.0
136,240054037015,G24000504037015,109987.5,2513.2185317499966,100,5,False,0.056254763932944714,75355,104750.0,1430,68506.606,1,1.7574954767482494,1.05
137,240054037021,G24000504037021,253206.0,2111.200000000002,58,19,False,0.09520369215341316,45521,253206.0,819,45521.0,1,2.57777777777778,1.0
138,240054037022,G24000504037022,99666.0,3075.8004550900027,142,7,True,0.15053488717182295,45950,90400.0,1925,43873.347887323944,1,1.5978184182285728,1.1025
139,240054038011,G24000504038011,277650.0,1483.3707864600015,46,15,False,0.08192289516370344,134153,277650.0,2009,134153.0,1,0.7383627608063721,1.0
140,240054038021,G24000504038021,305000.0,1409.7053726000006,49,16,False,0.030516966872909293,134153,305000.0,1660,134153.0,1,0.849220103975904,1.0
141,240054038022,G24000504038022,305000.0,1152.5054945100003,41,14,False,0.07149384494700803,140196,305000.0,1279,140196.0,1,0.901098901102424,1.0
142,240054038031,G24000504038031,140000.0,2500.574139499997,106,20,False,0.0036169872702714453,76642,140000.0,1777,76136.2641509434,1,1.4071885984805834,1.0
143,240054038032,G24000504038032,117931.66875000001,1269.3774096300008,54,3,True,0.09015190531233576,129225,106967.5,538,111654.91481481481,1,2.359437564368031,1.1025
144,240054041011,G24000504041011,161129.0,1557.4848830100009,51,15,False,0.0179510578673364,40313,161129.0,964,42958.58823529412,1,1.6156482188900425,1.0
145,240054041012,G24000504041012,,4038.9041095200073,126,42,False,0.09602845845184116,54303,90400.0,468,54303.0,1,8.630136986153861,
146,240054041021,G24000504041021,118639.5,3816.570843040002,136,7,True,0.0,40313,112990.0,1354,42917.5205882353,1,2.8187376979615966,1.05
147,240054041022,G24000504041022,92499.75,3426.767228839996,139,7,True,0.06011100452616425,38103,83900.0,2315,36554.756834532374,1,1.4802450232570177,1.1025
148,240054042011,G24000504042011,,2935.817451780009,129,43,False,0.03820083396663897,22654,120000.0,2269,22654.0,1,1.29388164468048,
149,240054042012,G24000504042012,114762.375,1228.4936365799992,41,2,False,0.06567089361492624,57587,109297.5,650,55848.321951219514,1,1.8899902101230757,1.05
150,240054042013,G24000504042013,127319.0,1630.1686749500004,53,3,False,0.14334239053641185,57587,127319.0,987,57184.87169811321,1,1.6516399948834857,1.0
151,240054042021,G24000504042021,136500.0,3128.6071256899954,130,7,False,0.09185751231376844,29769,130000.0,1729,33747.90153846154,1,1.8094893728687076,1.05
152,240054042022,G24000504042022,,1206.8965514999993,50,17,False,0.0,29769,112990.0,140,29769.0,1,8.620689653571423,
153,240054042023,G24000504042023,,2747.052342,146,48,False,0.2117602156831152,29769,112990.0,1366,29769.0,1,2.0110192840409957,
154,240054042024,G24000504042024,,1416.1061947500007,45,15,False,0.03535697327189508,16810,112990.0,1778,16810.0,1,0.7964601770247473,
155,240054044021,G24000504044021,143391.5,1051.4179732800005,38,11,False,0.01983625695526697,44142,143391.5,1124,44648.42105263158,1,0.9354252431316731,1.0
156,240054044022,G24000504044022,101926.125,3019.9334834900037,106,6,True,0.0006112086125188525,44142,92450.0,1908,42465.89245283019,1,1.5827743624161446,1.1025
157,240054044023,G24000504044023,208000.0,2461.2462907199974,72,24,False,0.007739938551502133,75802,208000.0,2304,75802.0,1,1.068249258124999,1.0
158,240054044031,G24000504044031,120000.0,1655.5844273999994,63,1,False,0.02387853034665521,55101,120000.0,892,54162.269841269845,1,1.8560363535874433,1.0
159,240054044032,G24000504044032,58192.155000000006,4607.734895440004,193,10,True,0.004176497959495452,29347,52782.0,2883,35473.99481865285,1,1.5982431132292765,1.1025
160,240054044041,G24000504044041,,2225.628742840005,92,30,False,0.0,29816,94500.0,404,29816.0,1,5.508982036732686,
161,240054044042,G24000504044042,126752.85,2810.037075260002,101,5,False,0.02051674444732154,57380,120717.0,1947,55963.631683168314,1,1.4432650617668217,1.05
162,240054045011,G24000504045011,119700.0,2214.9416593300007,84,4,True,0.0,41944,114000.0,1932,43322.35238095238,1,1.1464501342287787,1.05
163,240054045012,G24000504045012,112612.5,1058.9287874499998,37,2,False,0.0,36310,107250.0,1121,37594.68108108108,1,0.9446287131578947,1.05
164,240054045013,G24000504045013,153200.5,921.8645085799998,30,8,False,0.0,38348,153200.5,534,39329.36666666667,1,1.7263380310486887,1.0
165,240054045014,G24000504045014,116000.0,3172.7863296799997,117,25,False,0.19533755848855214,38348,116000.0,1564,39157.18461538461,1,2.028635760664961,1.0
166,240054045021,G24000504045021,74969.44875000001,2025.2490286400007,82,4,True,0.010954815033851907,36977,67999.5,1675,34005.65853658537,1,1.2091038976955228,1.1025000000000003
167,240054045022,G24000504045022,114000.0,721.3149896199998,24,4,False,0.0,49375,114000.0,876,49467.0,1,0.8234189379223742,1.0
168,240054045023,G24000504045023,71000.0,1433.6783551199992,53,15,False,0.08219807955382602,36977,71000.0,1580,36502.47169811321,1,0.9073913639999995,1.0
169,240054046001,G24000504046001,135000.0,1785.4261203899996,67,18,False,0.018588474048026372,45417,135000.0,1420,46596.149253731346,1,1.2573423383028166,1.0
170,240054046002,G24000504046002,370000.0,808.4473684700002,31,11,False,0.06591168900138658,53045,370000.0,991,53045.0,1,0.8157894737336027,1.0
171,240054048001,G24000504048001,104186.25,1290.80984432,44,2,True,0.01458075202066989,45417,94500.0,893,47833.32727272727,1,1.445475749518477,1.1025
172,240054048002,G24000504048002,139098.75,992.60325156,34,2,True,0.008841412447637967,50798,132475.0,643,52212.08823529412,1,1.5437064565474339,1.05
173,240054049001,G24000504049001,288333.0,2026.7415727599978,58,19,False,0.005350813903406217,72304,288333.0,933,72304.0,1,2.1722846439013908,1.0
174,240054049002,G24000504049002,165000.0,1071.9999998400003,34,12,False,0.05189475224604602,97251,165000.0,1340,97251.0,1,0.7999999998805972,1.0
175,240054049003,G24000504049003,144187.5,880.3708407599999,30,5,False,0.02649195525232285,72304,144187.5,448,71631.56666666667,1,1.9651134838392854,1.0
176,240054050001,G24000504050001,152000.0,2633.534708520003,93,28,False,0.03291973083244033,42292,152000.0,2670,42801.22580645161,1,0.9863425874606753,1.0
177,240054050002,G24000504050002,137500.0,1445.4163173999993,56,17,False,0.03868452969754256,52562,137500.0,1732,52664.5,1,0.8345359800230943,1.0
178,240054060001,G24000504060001,170000.0,1346.3861570600002,45,14,False,0.013374950740353999,53581,170000.0,1221,54176.97777777778,1,1.1026913653235055,1.0
179,240054060002,G24000504060002,102532.5,1417.417585179999,49,3,True,0.04380584964092737,46016,93000.0,960,47115.35102040816,1,1.4764766512291656,1.1025
180,240054060003,G24000504060003,153500.0,1303.5999089900001,44,14,False,0.03014264019739431,46016,153500.0,1186,47228.431818181816,1,1.0991567529426645,1.0
181,240054060004,G24000504060004,202250.0,1585.3530233599986,47,13,False,0.039696113715830934,74098,202250.0,1121,75464.87234042553,1,1.4142310645495082,1.0
182,240054070011,G24000504070011,171250.0,1323.3007071599998,45,14,False,0.007833601572084266,48667,171250.0,1424,49835.311111111114,1,0.929284204466292,1.0
183,240054070012,G24000504070012,249000.0,1456.4000000000008,55,18,False,0.04946409348129557,45988,249000.0,1324,45988.0,1,1.1000000000000005,1.0
184,240054070021,G24000504070021,92885.625,2460.1990375100017,86,4,True,0.05888976336821269,45988,84250.0,1221,50098.46976744186,1,2.0149050266257182,1.1025
185,240054070022,G24000504070022,89302.5,2466.6185532500003,83,4,True,0.05561601317920701,45988,81000.0,1574,47470.096385542165,1,1.5671020033354512,1.1025
186,240054070023,G24000504070023,172250.0,1348.6656889800001,45,13,False,0.04210957015584749,41458,172250.0,1367,44619.11111111111,1,0.9865879217117777,1.0
187,240054081001,G24000504081001,160000.0,1073.975651319999,36,10,False,0.0867657493687714,80400,160000.0,939,80353.63888888889,1,1.1437440376144825,1.0
